date,code,value
2023-12-01,ID,7.3
2024-12-01,ID,8.8
2025-12-01,ID,9.5
2003-12-01,IL,7.9
2004-12-01,IL,7.9
2005-12-01,IL,7.3
2006-12-01,IL,8.5
2007-12-01,IL,8.1
2008-12-01,IL,8.6
2009-12-01,IL,11.3
2010-12-01,IL,11.5
2011-12-01,IL,10.0
2012-12-01,IL,9.5
2013-12-01,IL,8.8
2014-12-01,IL,6.5
2015-12-01,IL,6.3
2016-12-01,IL,5.9
2017-12-01,IL,6.3
2018-12-01,IL,6.1
2019-12-01,IL,6.6
2020-12-01,IL,7.9
2021-12-01,IL,7.0
2022-12-01,IL,6.7
2023-12-01,IL,9.1
2024-12-01,IL,10.4
2025-12-01,IL,11.6
2003-12-01,IN,7.7
2004-12-01,IN,7.6
2005-12-01,IN,7.2
2006-12-01,IN,8.4
2007-12-01,IN,8.3
2008-12-01,IN,8.1
2009-12-01,IN,10.1
2010-12-01,IN,10.2
2011-12-01,IN,8.4
2012-12-01,IN,8.2
2013-12-01,IN,7.9
2014-12-01,IN,6.3
2015-12-01,IN,6.2
2016-12-01,IN,6.1
2017-12-01,IN,6.5
2018-12-01,IN,6.5
2019-12-01,IN,7.0
2020-12-01,IN,7.9
2021-12-01,IN,7.1
2022-12-01,IN,6.7
2023-12-01,IN,9.1
2024-12-01,IN,10.7
2025-12-01,IN,11.7
2003-12-01,KS,8.4
2004-12-01,KS,8.3
2005-12-01,KS,7.8
2006-12-01,KS,8.5
2007-12-01,KS,8.0
2008-12-01,KS,7.8
2009-12-01,KS,8.9
2010-12-01,KS,9.6
2011-12-01,KS,8.2
2012-12-01,KS,7.5
2013-12-01,KS,7.1
2014-12-01,KS,6.0
2015-12-01,KS,6.0
2016-12-01,KS,5.6
2017-12-01,KS,5.9
2018-12-01,KS,6.0
2019-12-01,KS,6.4
2020-12-01,KS,6.9
2021-12-01,KS,6.8
2022-12-01,KS,6.5
2023-12-01,KS,8.3
2024-12-01,KS,9.9
2025-12-01,KS,10.7
2003-12-01,KY,9.5
2004-12-01,KY,9.8
2005-12-01,KY,9.6
2006-12-01,KY,10.4
2007-12-01,KY,9.5
2008-12-01,KY,9.1
2009-12-01,KY,10.3
2010-12-01,KY,10.1
2011-12-01,KY,8.3
2012-12-01,KY,7.7
2013-12-01,KY,7.5
2014-12-01,KY,6.5
2015-12-01,KY,6.8
2016-12-01,KY,6.6
2017-12-01,KY,7.1
2018-12-01,KY,7.4
2019-12-01,KY,7.8
2020-12-01,KY,8.6
2021-12-01,KY,7.8
2022-12-01,KY,7.3
2023-12-01,KY,9.5
2024-12-01,KY,10.9
2025-12-01,KY,11.8
2003-12-01,LA,11.3
2004-12-01,LA,11.3
2005-12-01,LA,10.7
2006-12-01,LA,12.3
2007-12-01,LA,11.1
2008-12-01,LA,10.2
2009-12-01,LA,11.2
2010-12-01,LA,11.8
