"date","AL","AK","AZ","AR","CA","CO","CT","DE","DC","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VT","VA","WA","WV","WI","WY"
"2012-07-01",192.64,106.25,190.96,149.49,94.45,113.05,160.24,192.31,139.77,160.33,190.17,210.15,102.11,134.56,145.93,149.73,187,145.69,143.9,83.5,178.54,115.67,155.07,125.82,164.03,187.95,86.76,164.47,179.1,109.74,177.38,101.44,144.33,164.45,107.71,150,166.48,86.23,129.49,112.69,183.06,121.26,168,176.77,119.73,100.31,172.22,76.61,113.28,133.19,85.9
"2012-08-01",177.91,103.3,197.53,156.52,118.68,107.51,161.68,184.03,128.54,164.71,173.8,210.24,103.83,107.96,124.93,119.8,154.56,132.41,142.51,85.26,165.78,114.96,113.16,103.49,162.87,159,92.39,140.51,180.95,116.75,164.05,105.51,146.47,151.65,97.76,136.55,160.82,88.33,124.03,116.1,176.94,112.48,160.95,187.57,119.61,101.93,153.8,75.44,112.54,100.82,82.67
"2012-09-01",148.73,94.42,153.28,128.86,116.11,87.09,131.41,116.69,85.53,149.87,141.98,193.74,65.93,85.46,95.41,84.43,106.55,103.81,130.48,69.31,126.38,97.49,82.99,80.77,145.08,100.18,72.4,100.48,133.02,101.05,108.17,81.91,126.13,122.6,83.37,94.02,120.41,73.63,104.83,84.46,138.06,95.05,136.42,159.04,79.45,75.85,114.31,66.57,86.86,83.65,71.1
"2012-10-01",109.85,105.81,105.25,85.74,87.15,71.3,105.32,88.41,62.84,128.78,95.56,206.26,75.23,70.8,84.77,70.52,78.46,81.87,102.75,75.42,101.57,76.42,74.96,75.52,108.49,75.78,70.28,73.42,90.66,83.13,81.11,63.25,94.93,91.65,86.35,82.3,85.6,78.2,86.99,71.7,103.79,81.32,96.42,115.49,61.14,90.83,92.83,69.93,88.5,78.22,72.83
"2012-11-01",111.14,123.57,75.77,78.99,73.83,71,113.99,120.43,70.78,101.08,93.08,192.71,87.98,72.39,93.33,77.94,78.19,95.41,81.26,74.45,117.23,77.19,85.07,81.96,99.17,80.63,82.99,79.21,64.34,88.69,89.72,56.89,91.44,101.95,102.21,95.53,76.84,94.85,93.81,69.85,111.12,90.87,103.11,96.36,66.27,107.98,112.11,85.13,112.06,85.18,89.62
"2012-12-01",127.92,146.39,88.01,91.06,85.76,79.72,131.14,120.2,91.13,102.37,106.94,200.97,107.73,80.74,110.42,98.86,98.97,112.66,89.27,89.85,136.01,100.1,102.12,97.13,109.92,100.77,102.34,97.29,88.76,104.72,95.6,70.55,105.14,120.9,140.77,115.28,95.86,119.19,116.98,97.95,134.4,109.19,123.71,106.97,79.88,115.28,133.88,108.56,131.35,97.53,101.55
"2013-01-01",142.17,145.8,104.55,117.22,102.99,88.21,147.43,156.41,86.55,109.43,119.74,209.51,134.54,87.14,125.06,114.91,109.76,132.82,118.95,94.62,157.15,104.53,107.12,110.67,133.94,119.07,114.56,114.52,106.59,117.57,110.29,84.36,113.98,137.37,132.36,116.42,101.23,134.22,128.94,99.1,144.87,128.69,148.18,132.1,89.63,117.71,142.21,126.95,137.6,108.57,123.37
"2013-02-01",126.24,118.92,83.93,104.34,81.51,77.12,141.07,142.8,91.94,98.47,111.66,168.06,99.93,80.54,111.57,95.34,91.52,119.05,101.39,81.89,140.22,99.15,88.73,97.72,118.53,105.24,97.38,103.45,76.78,117.97,93.82,72.96,115.12,119.87,128.52,104.55,91.01,106.4,123.27,89.79,125.35,117.62,125.28,103.05,70.78,102.17,132.72,112.62,132.4,94.99,101.65
"2013-03-01",129.08,124.24,79.93,103.51,75.76,76.21,129.47,112.69,102.66,102.01,114.29,186.99,90.56,76.67,115.75,99.7,96.79,118.29,98.74,79.27,134.56,95.94,96.56,94.44,118.13,110.3,91.28,102.12,77.19,101.71,94.4,65.94,104.36,122.39,120.28,112.32,96.21,100.01,114.26,95.61,124.48,112.59,125.8,101.25,68.31,99.86,132.52,102.66,134.8,93.79,97.56
"2013-04-01",106.32,117.24,87.87,89.53,70.69,69.97,119.27,102.91,67.62,104.11,92.69,186.65,77.1,67.71,90.96,84.8,81.93,94.17,87.81,68.02,103.37,82.22,81.16,84.84,107.76,84.95,82.58,88.47,74.33,97.18,78.15,57.15,92.64,98.26,105.29,85.89,87.89,84.56,97.43,68.57,146.19,101.88,110.15,98.48,61.88,89.84,100.71,92.05,92.72,84.53,87.51
